TF,strain,date,restriction,mechanism,time,GeneName,green_median,red_median,log2_ratio,log2_cleaned_ratio,log2_noise_model,log2_cleaned_ratio_zth2d,log2_selected_timecourses,log2_shrunken_timecourses
ACE2,SMY64,12/16/2015,P,GEV,90.0,SWI4,619.928,545.48225,0.343356778606,-0.00344986831733,0.121466044705,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,0.0,SWI5,1147.0895,796.17585,0.0,0.0,0.0932792030842,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,5.0,SWI5,1133.703,873.01035,0.147692599576,0.0991913625902,0.0901669223036,0.0991913625902,0.0991913625901,0.0
ACE2,SMY64,12/16/2015,P,GEV,10.0,SWI5,1188.8235,864.76645,0.0654531695578,-0.0101241805879,0.0892818477037,-0.0101241805879,-0.0101241805879,-3.7492665211504925e-05
ACE2,SMY64,12/16/2015,P,GEV,15.0,SWI5,1200.2845,837.83805,0.00583765497996,0.0250026195618,0.0908434122233,0.0250026195618,0.0250026195618,0.0
ACE2,SMY64,12/16/2015,P,GEV,20.0,SWI5,1054.0859,703.52715,-0.0585330489275,-0.143794271254,0.0911340465792,-0.143794271254,-0.143794271254,-0.094769310669543
ACE2,SMY64,12/16/2015,P,GEV,30.0,SWI5,1112.805,640.12545,-0.273886071199,-0.291117222844,0.102008879059,-0.291117222844,-0.291117222844,-0.2876430669763279
ACE2,SMY64,12/16/2015,P,GEV,45.0,SWI5,1150.0795,541.1746,-0.563530186106,-0.526282084473,0.106389712051,-0.526282084473,-0.526282084474,-0.5262808449396106
ACE2,SMY64,12/16/2015,P,GEV,90.0,SWI5,1227.304,460.16065,-0.889523896871,-0.863643470141,0.114191260394,-0.863643470141,-0.86364347014,-0.8636434654863384
ACE2,SMY64,12/16/2015,P,GEV,0.0,SWI6,606.89885,512.37625,0.0,0.0,0.108397013727,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,5.0,SWI6,653.1257,549.58335,-0.00411413228134,-0.0566112599382,0.103299691474,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,10.0,SWI6,648.61595,520.62895,-0.07239040393,-0.10361189,0.102528048407,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,15.0,SWI6,723.5993,560.8998,-0.123512182774,-0.130867376845,0.103890701823,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,20.0,SWI6,604.70705,470.5933,-0.118598565614,-0.0899363634382,0.104144931834,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,30.0,SWI6,587.14575,433.88085,-0.192407539604,-0.153530846846,0.113782967915,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,45.0,SWI6,647.3496,476.33715,-0.198537026565,-0.151141718267,0.117726476254,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,90.0,SWI6,667.0698,487.1472,-0.209639952839,-0.214331396093,0.124821457815,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,0.0,TOS4,2157.425,2292.012,0.0,0.0,0.0918693694751,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,5.0,TOS4,2368.7495,2408.5145,-0.0631874690634,-0.0297508533621,0.0889525152959,-0.0297508533621,-0.0297508533621,-0.0
ACE2,SMY64,12/16/2015,P,GEV,10.0,TOS4,2358.635,2148.5695,-0.22215135628,-0.0470119998891,0.0880552351037,-0.0470119998891,-0.0470119998891,-0.0001740985512320795
ACE2,SMY64,12/16/2015,P,GEV,15.0,TOS4,2439.3695,2109.4455,-0.29566072956,-0.17836645976,0.0896381706871,-0.17836645976,-0.178366459761,-0.1176713917104153
ACE2,SMY64,12/16/2015,P,GEV,20.0,TOS4,2174.7485,1713.1255,-0.431532171777,-0.37687611467,0.0899327000911,-0.37687611467,-0.376876114671,-0.3767563600784893
ACE2,SMY64,12/16/2015,P,GEV,30.0,TOS4,2150.3625,1491.799,-0.615057858977,-0.693206363748,0.100937047245,-0.693206363748,-0.693206363747,-0.6932063410836672
ACE2,SMY64,12/16/2015,P,GEV,45.0,TOS4,2351.376,1594.1495,-0.647937602133,-0.924747337486,0.105362455031,-0.924747337486,-0.924747337486,-0.9247473270909168
ACE2,SMY64,12/16/2015,P,GEV,90.0,TOS4,2343.78,2024.5815,-0.29845477976,-0.746772596573,0.113234800526,-0.746772596573,-0.746772596574,-0.7467725925500861
ACE2,SMY64,12/16/2015,P,GEV,0.0,WHI5,82.94546,61.617955,0.0,0.0,0.268002273752,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,5.0,WHI5,77.329645,50.462435,-0.192659399171,-0.295366763321,0.246441841789,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,10.0,WHI5,71.54679,65.232505,0.285823807871,0.142927695715,0.246119393459,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,15.0,WHI5,87.08758,71.420285,0.133613978945,-0.00120257196744,0.246690155968,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,20.0,WHI5,70.19154,60.92798,0.216818711769,0.109907868933,0.246797329711,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,30.0,WHI5,64.287915,51.43303,0.104035068767,-0.0639160488364,0.251016570994,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,45.0,WHI5,72.179425,48.30268,-0.160103119866,-0.256532101826,0.252828555225,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,90.0,WHI5,72.37387,50.651975,-0.0989960333225,-0.098616636027,0.256209194716,-0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,0.0,YHP1,1371.038,1517.1985,0.0,0.0,0.130670172301,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,5.0,YHP1,1363.508,1374.275,-0.135227761951,-0.0817298384218,0.122915190458,-0.0817298384218,-0.0817298384218,-0.0
ACE2,SMY64,12/16/2015,P,GEV,10.0,YHP1,1467.337,1467.4945,-0.146101068361,-0.126886435747,0.122267405702,-0.126886435747,-0.126886435747,-0.0017161085468687
ACE2,SMY64,12/16/2015,P,GEV,15.0,YHP1,1492.444,1330.6405,-0.311513994241,-0.219009186827,0.123412299679,-0.219009186827,-0.219009186827,-0.1196526042174256
ACE2,SMY64,12/16/2015,P,GEV,20.0,YHP1,1281.3175,1050.8645,-0.431980059113,-0.347428956793,0.12362639125,-0.347428956793,-0.347428956793,-0.3368427173004732
ACE2,SMY64,12/16/2015,P,GEV,30.0,YHP1,1250.3045,812.04635,-0.768755849124,-0.638274731415,0.131847948693,-0.638274731415,-0.638274731415,-0.638269120305796
ACE2,SMY64,12/16/2015,P,GEV,45.0,YHP1,1386.0625,762.06925,-1.00911323994,-0.845455644558,0.135265816073,-0.845455644558,-0.845455644558,-0.8454556350542347
ACE2,SMY64,12/16/2015,P,GEV,90.0,YHP1,1432.6645,742.8205,-1.09369352225,-1.05575023951,0.141483971241,-1.05575023951,-1.05575023951,-1.0557502338211893
ACE2,SMY64,12/16/2015,P,GEV,0.0,YOX1,2273.1725,2062.429,0.0,0.0,0.147233191494,0.0,0.0,0.0
ACE2,SMY64,12/16/2015,P,GEV,5.0,YOX1,2092.545,1414.565,-0.426911904176,-0.142545788331,0.137636876124,-0.142545788331,-0.142545788331,-0.0
ACE2,SMY64,12/16/2015,P,GEV,10.0,YOX1,2263.3405,1829.8905,-0.164395543792,0.0642295555918,0.1370586886,0.0642295555918,0.0642295555918,0.00023785996343893815
ACE2,SMY64,12/16/2015,P,GEV,15.0,YOX1,2360.883,1503.1445,-0.510778757565,-0.299949458422,0.138080995563,-0.299949458422,-0.299949458423,-0.2229781113170968
ACE2,SMY64,12/16/2015,P,GEV,20.0,YOX1,2159.1135,1196.6635,-0.715616737032,-0.482230631848,0.138272376986,-0.482230631848,-0.482230631848,-0.4801567512576995
ACE2,SMY64,12/16/2015,P,GEV,30.0,YOX1,2136.775,1088.124,-0.837749813803,-0.681007247204,0.145669650917,-0.681007247204,-0.681007247204,-0.6809954880628196
ACE2,SMY64,12/16/2015,P,GEV,45.0,YOX1,2302.4335,1118.9645,-0.90519759775,-0.723756934791,0.148770314988,-0.723756934791,-0.723756934791,-0.7237545044164464
ACE2,SMY64,12/16/2015,P,GEV,90.0,YOX1,2439.671,1570.9955,-0.498514612425,-0.41501513372,0.154445717783,-0.41501513372,-0.41501513372,-0.4095389232829937
FKH1,SMY146,01/01/2015,P,GEV,0.0,ACE2,1057.415,1267.9415,0.0,0.0,0.129406918687,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,ACE2,1018.63025,1319.613,0.111556321538,0.00215988296509,0.122710569409,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,ACE2,1012.7033,1408.3005,0.215198479543,0.157423376305,0.128513551768,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,ACE2,990.83625,1016.43,-0.224989724563,-0.204647772654,0.1293765534,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,ACE2,886.22295,866.58995,-0.296524733971,-0.313126696422,0.133760408553,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,ACE2,888.39625,837.1013,-0.34822809835,-0.259232942601,0.14262116969,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,ACE2,964.0447,856.79265,-0.426502908168,-0.337507752418,0.150664758553,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,ACE2,1016.01805,778.8565,-0.646224609083,-0.62708365509,0.166686884417,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CDC20,1049.0625,1089.5265,0.0,0.0,0.113114244853,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CDC20,972.3717,943.6139,-0.0977495951962,-0.0577194064634,0.108467131728,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CDC20,932.2229,991.56865,0.033896362024,0.0674298475511,0.114991164047,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CDC20,944.4646,967.50195,-0.0200321379445,0.0126540079125,0.115954850655,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CDC20,891.0253,1019.979,0.14072171547,0.155680671422,0.120826659793,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CDC20,851.69065,904.3715,0.0318936154585,0.101182057267,0.130568115803,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CDC20,919.8156,910.66115,-0.0692884418089,0.0,0.139309383354,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CDC20,1079.4895,1048.064,-0.0974365498444,0.0478859219343,0.15649840976,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CDH1,1291.206,1277.613,0.0,0.0,0.0788994464146,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CDH1,1261.721,1292.655,0.0503580297003,0.0281292010936,0.0793117932284,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CDH1,1288.894,1223.9695,-0.0590741777666,-0.0744468535093,0.0880239154354,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CDH1,1301.5375,1286.1005,-0.00162483889647,0.0191426517808,0.0892791648158,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CDH1,1079.4805,1087.7235,0.0264178041408,0.0847008620162,0.09552132535,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CDH1,1275.542,1201.2965,-0.0710129577929,-0.0292950590374,0.107579155714,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CDH1,1405.709,1370.5155,-0.0209855941934,0.0207323045622,0.11803535983,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CDH1,1579.893,1405.0425,-0.153755283035,-0.0659898435503,0.137902117957,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CLB2,2869.2455,2690.0315,0.0,0.0,0.137887672,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CLB2,2587.187,2428.571,0.0014491499999,0.00947833705488,0.130180387985,0.00947833705488,0.00947833705488,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CLB2,2626.1195,2605.698,0.0810237643522,0.121558174343,0.135664227265,0.121558174343,0.121558174343,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CLB2,2565.899,2339.4215,-0.0403068037936,0.0833723532528,0.136482021311,0.0833723532528,0.0833723532528,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CLB2,2282.3105,1531.97,-0.482576545059,-0.194237900753,0.140644574967,-0.194237900753,-0.194237900754,-0.132961649104268
FKH1,SMY146,01/01/2015,P,GEV,45.0,CLB2,2346.179,1055.237,-1.05987699343,-0.608533266508,0.149096772652,-0.608533266508,-0.608533266508,-0.6084907486415928
FKH1,SMY146,01/01/2015,P,GEV,60.0,CLB2,2602.8215,1149.971,-1.08577752492,-0.634433797999,0.156808542628,-0.634433797999,-0.634433798,-0.6343942652539092
FKH1,SMY146,01/01/2015,P,GEV,90.0,CLB2,2945.76,1396.3135,-0.9845676758,-0.50831406571,0.172260172436,-0.50831406571,-0.508314065711,-0.5053049438386695
FKH1,SMY146,01/01/2015,P,GEV,0.0,CLB3,2618.265,2269.1,0.0,0.0,0.069999547616,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CLB3,2447.421,2063.081,-0.0099796985803,0.0224460043396,0.0720141576131,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CLB3,2341.009,2119.709,0.0344150919079,0.0938140286705,0.0815100487068,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CLB3,2343.456,2032.423,0.00239130695399,0.0143695990322,0.082864030929,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CLB3,1958.228,1344.701,-0.280917222645,-0.25145389981,0.0895544635863,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CLB3,2001.306,1412.465,-0.244946925663,-0.231092826112,0.102317902128,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CLB3,2276.99,1689.99,-0.199841671698,-0.185987572147,0.113260869332,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CLB3,2684.759,2127.288,-0.0992950967926,-0.199084036949,0.133838232537,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CLB5,1206.3585,1470.0475,0.0,0.0,0.127833498907,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CLB5,1174.8655,1276.159,-0.165025574051,-0.0169580579585,0.12132845727,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CLB5,1105.116,1143.342,-0.236389624112,-0.128992904303,0.12719451123,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CLB5,1100.857,1223.0345,-0.133139792222,-0.000956666196171,0.128066401795,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CLB5,977.32845,1401.447,0.235164145497,0.231156965247,0.132493613413,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CLB5,990.5972,1606.7875,0.411884710176,0.381520170663,0.141433760972,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CLB5,1065.76895,1923.691,0.57050578744,0.540141247927,0.149541232337,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CLB5,1312.477,2143.109,0.423291041959,0.380553982597,0.165672049952,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CLB6,157.071,199.1986,0.0,0.0,0.152662031968,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CLB6,153.24155,184.21785,-0.0762255591073,0.0792608373091,0.143262596928,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CLB6,139.45475,152.6825,-0.210273019172,-0.0139577495229,0.148263349557,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CLB6,146.03275,127.2065,-0.534051279786,-0.324858410932,0.149012014293,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CLB6,113.77615,132.6527,-0.118885846891,-0.202121806141,0.152833683231,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CLB6,118.069,194.6316,0.37839400729,0.145001911647,0.160645839901,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CLB6,147.54175,263.9261,0.502180152299,0.268788056656,0.167827760826,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CLB6,159.5097,262.8721,0.3787375056,0.0,0.182348033361,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CLN1,5554.022,4237.412,0.0,0.0,0.162598350277,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CLN1,5221.078,4217.421,0.0763898297708,0.156771252204,0.152100661631,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CLN1,5239.88,3362.021,-0.255828539314,0.0664080866225,0.156819834244,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CLN1,5051.971,2921.584,-0.397382084393,-0.0256183575785,0.15752783879,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CLN1,4831.987,2841.515,-0.381579744794,-0.071446272657,0.161147678607,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CLN1,4758.917,3797.3,0.0587171858908,0.33318829485,0.168574984703,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CLN1,5406.712,4839.049,0.268824097346,0.543295206305,0.175432599291,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CLN1,5715.308,4313.76,-0.0215088375953,0.155353348322,0.189370654698,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CLN2,1354.085,1128.627,0.0,0.0,0.134670106728,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CLN2,1308.536,1077.233,0.0103462924892,0.0951469781122,0.12734254217,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CLN2,1312.449,1232.501,0.18371918819,0.300227316393,0.132943492469,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CLN2,1385.881,1274.992,0.165578080506,0.233893655554,0.133777919596,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CLN2,1197.63,1024.543,0.0786858082726,-0.0242226947376,0.138022049318,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CLN2,1380.238,1180.0,0.0753174890501,-0.110817963436,0.146625499984,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CLN2,1436.589,1456.757,0.236929171508,0.0507937190211,0.154460702677,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CLN2,1822.21,1745.882,0.224893419015,-0.0891455221669,0.170125708341,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,CLN3,438.9712,507.0623,0.0,0.0,0.178445054883,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,CLN3,437.7987,517.9623,-0.0333522736971,-0.244292215918,0.166247675729,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,CLN3,494.1916,900.9457,0.628876245802,0.145230749362,0.170575903423,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,CLN3,489.0671,769.1642,0.385770968544,-0.121351057424,0.171227037614,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,CLN3,457.3848,885.3107,0.672783735391,-0.00810717486374,0.174563033706,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,CLN3,439.3737,598.8935,0.168240214571,-0.466337113966,0.181442012456,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,CLN3,458.8383,621.372,0.176383382381,-0.458193946156,0.18783044298,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,CLN3,500.314,756.5233,0.349944313436,-0.271043426903,0.200910236864,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,FKH1,1295.922,504.8038,0.0,0.0,0.116238764797,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,FKH1,1944.652,19525.14,4.68793319422,4.69528244824,0.111185882089,4.69528244824,4.69528244824,4.695264921409365
FKH1,SMY146,01/01/2015,P,GEV,8.0,FKH1,2723.672,52210.0,5.54853726322,5.56998100884,0.117559132012,5.56998100884,5.56998100884,5.569971475778024
FKH1,SMY146,01/01/2015,P,GEV,15.0,FKH1,3352.377,67027.6,5.73270179693,5.79310491428,0.11850193712,5.79310491428,5.79310491428,5.793102638954076
FKH1,SMY146,01/01/2015,P,GEV,30.0,FKH1,2646.941,61865.66,5.92539726443,5.96032793529,0.123273125326,5.96032793529,5.9603279353,5.9603277404361
FKH1,SMY146,01/01/2015,P,GEV,45.0,FKH1,3466.534,71332.13,5.7231704489,5.81369832538,0.132835291151,5.81369832538,5.81369832538,5.813698260028228
FKH1,SMY146,01/01/2015,P,GEV,60.0,FKH1,3345.62,68465.82,5.72665000109,5.81717787758,0.141436508728,5.81717787758,5.81717787758,5.817177820501726
FKH1,SMY146,01/01/2015,P,GEV,90.0,FKH1,2916.857,72288.83,5.95261718482,5.93430989445,0.158394867241,5.93430989445,5.93430989446,5.93430986248353
FKH1,SMY146,01/01/2015,P,GEV,0.0,FKH2,1120.611,958.235,0.0,0.0,0.109990774675,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,FKH2,973.0757,817.4122,-0.0216955071922,-0.0055454464874,0.10575632575,-0.0055454464874,-0.0055454464874,-0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,FKH2,1002.413,917.3553,0.0818006436005,0.0375171056689,0.112437758692,0.0375171056689,0.037517105669,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,FKH2,915.4752,554.771,-0.511710958389,-0.591304364429,0.113423142088,-0.591304364429,-0.591304364429,-0.5912956405152484
FKH1,SMY146,01/01/2015,P,GEV,30.0,FKH2,882.6538,300.2786,-1.38095486204,-1.53424888629,0.118399170131,-1.53424888629,-1.53424888629,-1.534248836130055
FKH1,SMY146,01/01/2015,P,GEV,45.0,FKH2,848.0755,215.5046,-1.75920133943,-1.81634760244,0.128325035107,-1.81634760244,-1.81634760244,-1.81634758202244
FKH1,SMY146,01/01/2015,P,GEV,60.0,FKH2,924.0435,195.4208,-2.01158397749,-2.06873024051,0.137209278335,-2.06873024051,-2.06873024051,-2.0687302202115747
FKH1,SMY146,01/01/2015,P,GEV,90.0,FKH2,952.9598,238.8454,-1.76674633201,-1.84792577235,0.154631930817,-1.84792577235,-1.84792577235,-1.847925762392626
FKH1,SMY146,01/01/2015,P,GEV,0.0,HCM1,4026.2805,4330.774,0.0,0.0,0.136650100165,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,HCM1,3866.3635,4030.9955,-0.0428528922161,-0.0197989644598,0.129088341472,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,HCM1,3714.4185,4145.5225,0.0579020134006,0.150122416707,0.134616674478,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,HCM1,3862.4535,4114.863,-0.0132670860474,0.0868375386426,0.135440793814,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,HCM1,3124.442,3582.8115,0.092996573043,0.175321637941,0.139634390304,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,HCM1,3268.59,3169.3695,-0.149306566114,-0.106399895204,0.148144234121,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,HCM1,3792.219,3848.7065,-0.0824218378047,-0.0395151668937,0.15590312867,-0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,HCM1,4226.548,5081.946,0.161275683854,0.141839245435,0.171436383232,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,MBP1,1962.497,2548.51,0.0,0.0,0.0906779477523,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,MBP1,1871.199,2624.558,0.053844723767,0.0430016780794,0.089189873389,0.0430016780794,0.0430016780794,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,MBP1,1958.261,2400.952,-0.082930066528,-0.0895559390843,0.0970189809193,-0.0895559390843,-0.0895559390843,-0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,MBP1,1815.067,1974.781,-0.234566637649,-0.198327644596,0.0981592697622,-0.198327644596,-0.198327644596,-0.1338119463696115
FKH1,SMY146,01/01/2015,P,GEV,30.0,MBP1,1524.418,1242.563,-0.671903113314,-0.574342206734,0.103869131924,-0.574342206734,-0.574342206733,-0.5743421389723773
FKH1,SMY146,01/01/2015,P,GEV,45.0,MBP1,1554.276,1190.571,-0.759670972268,-0.630556518799,0.115055411495,-0.630556518799,-0.630556518799,-0.6305564770441294
FKH1,SMY146,01/01/2015,P,GEV,60.0,MBP1,1735.922,1234.491,-0.865586951821,-0.736472498351,0.124887225689,-0.736472498351,-0.736472498351,-0.7364724911247162
FKH1,SMY146,01/01/2015,P,GEV,90.0,MBP1,1830.163,1185.32,-1.03971430578,-1.01085381641,0.143810525022,-1.01085381641,-1.01085381641,-1.0108538109631096
FKH1,SMY146,01/01/2015,P,GEV,0.0,MCM1,3216.784,2340.649,0.0,0.0,0.122569735252,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,MCM1,2824.7005,2282.5025,0.152066727558,0.0301096709046,0.116714216534,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,8.0,MCM1,2806.754,2576.5075,0.336693206575,0.16204181341,0.12280088552,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,15.0,MCM1,2917.0485,2842.5925,0.422623493875,0.177533403803,0.123703747179,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,30.0,MCM1,2690.0795,2523.964,0.365010961488,0.0661682363011,0.128281609721,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,45.0,MCM1,2839.782,2678.6155,0.37509329609,0.148729256637,0.137495900085,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,60.0,MCM1,3146.124,2696.5165,0.23807807097,0.0117140315172,0.145822474147,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,90.0,MCM1,3682.5495,3568.6175,0.414061632088,0.245831471578,0.162323263684,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,0.0,NDD1,1690.3615,1750.4805,0.0,0.0,0.119336290356,0.0,0.0,0.0
FKH1,SMY146,01/01/2015,P,GEV,5.0,NDD1,1631.037,2057.652,0.284585120924,0.270922088136,0.113887591531,0.270922088136,0.2709220881369999,0.1203627135363897
FKH1,SMY146,01/01/2015,P,GEV,8.0,NDD1,1538.672,1551.5235,-0.038385542283,-0.0306390757003,0.120117578431,-0.0306390757003,-0.0306390757003,-0.0
