Genes,peak_time,Distance
SDH1,0.0,5.13595566622935
AKL1,2.0,5.136050874616881
MRPL8,70.0,5.136181604282318
GMC1,69.0,5.136197067372166
YER175W-A,43.0,5.137250795298186
SSK2,45.0,5.137539031993564
SAM3,39.0,5.137716751969412
MMS2,3.0,5.137874972828294
MLH1,69.0,5.137883587373388
DGR1,29.0,5.138222581724381
YEL067C,21.0,5.138395797757424
FOL2,12.0,5.1391293605245565
ARO7,23.0,5.139357715749552
PAC1,17.0,5.13985637765421
SPO7,6.0,5.140679654852967
YGR016W,17.0,5.141033376016495
UBP14,12.0,5.141056161275119
NOG1,38.0,5.141528884668025
YGL135W,71.0,5.141602299958847
OCA5,1.0,5.142130228778596
YGR018C,49.0,5.14233864876616
RGT1,70.0,5.142520110017589
YNL019C,58.0,5.143236934089436
LSM1,53.0,5.143563577616644
AQR1,35.0,5.1435785691762215
VPS53,48.0,5.144591442973897
NCS6,35.0,5.144670516271283
NEJ1,7.0,5.145137599348343
COX12,7.0,5.145676458876472
TIM17,32.0,5.14644361979172
NUP192,47.0,5.146635960656097
SUT2,21.0,5.147417202017084
PCT1,65.0,5.149931031127001
MMS22,17.0,5.150259590361785
SGD1,43.0,5.150574908213912
LUC7,65.0,5.151401533970487
ERC1,52.0,5.1515632730215675
ILS1,25.0,5.151837604283048
YLR036C,73.0,5.151950922563002
SSN3,0.0,5.152115008364594
BEM4,50.0,5.1529244188062755
DXO1,18.0,5.153174900811284
VPS55,8.0,5.153185659180501
SCO2,4.0,5.153947732744002
YJR159W,22.0,5.153968490891747
YER137C,39.0,5.154685185764657
NIF3,24.0,5.155013849088751
YCR061W,32.0,5.155494231322599
PAT1,32.0,5.155522329865653
RQC1,4.0,5.155767749119831
RPC11,29.0,5.155866481989397
YOR1,1.0,5.156222695615611
MHF2,10.0,5.156355122362452
CDC27,51.0,5.157434302668719
YDR039C,32.0,5.1576834802354306
CKA2,56.0,5.1577082406685335
TAD3,49.0,5.158933608789887
YJR061W,2.0,5.159173888554143
SMP3,31.0,5.159183864102214
RPS1B,47.0,5.1592719717064535
YKR015C,44.0,5.159773451811549
IMG2,68.0,5.159917225752062
TOR1,47.0,5.1601310852265945
FSH2,8.0,5.1609512176906485
COP1,32.0,5.16116912752805
URA6,50.0,5.161359292938698
NIT3,7.0,5.161434292692113
GPX2,64.0,5.162243142246704
HUR1,2.0,5.164090795756199
SEG1,7.0,5.16487840895566
RIM2,21.0,5.164900409075882
SFA1,7.0,5.165192006172655
TDH3,67.0,5.166254658155209
PSH1,27.0,5.166352626997384
SKI7,64.0,5.1672415545479575
YLR177W,72.0,5.167496337536063
STB3,6.0,5.167659293162565
DON1,13.0,5.167782014827635
IPK1,4.0,5.1678112482161636
SMD1,50.0,5.168133219719535
LIA1,39.0,5.16830790990022
SES1,55.0,5.168362392072791
KEL3,45.0,5.168697621355846
HIT1,25.0,5.169161674550561
YMR158C-A,2.0,5.169268467113958
NSR1,45.0,5.169370620007737
RTT103,68.0,5.1704456981428875
PTK2,1.0,5.17066102974465
SUN4,17.0,5.17109123227751
CCM1,64.0,5.1713632301560635
YBR063C,71.0,5.17212958551774
PCL8,5.0,5.172170286965852
RTG2,1.0,5.172647831973506
YBL048W,14.0,5.173268975549051
UPS1,66.0,5.173640473559977
YNR021W,41.0,5.173939769341483
ATM1,40.0,5.174315071772789
snR62,0.0,5.174927132238417
ARC40,7.0,5.174960923136719
EFM2,35.0,5.175073508713447
HRQ1,60.0,5.175465637227889
NBP35,0.0,5.176980310077829
GCD2,71.0,5.177324157247538
SDH2,0.0,5.177570186477914
YLR287C-A,68.0,5.178285901814424
YPL245W,38.0,5.1785228768352125
GCG1,7.0,5.178737351444774
RPP1B,44.0,5.179301236375215
TRM1,45.0,5.179407340739812
YLR157C-C,28.0,5.17944859117014
YLR154C-H,28.0,5.17944859117014
YLR156C-A,28.0,5.17944859117014
YLR159C-A,28.0,5.17944859117014
YGR111W,53.0,5.180026791509858
RTC5,35.0,5.180050135011468
NUP159,68.0,5.1802446655480505
SHM2,38.0,5.181078283549954
RRP8,47.0,5.181258185495109
HAC1,65.0,5.181285050113993
MRPL49,7.0,5.181290396261771
ATP25,67.0,5.1816309261002855
YBL059W,29.0,5.181636013545193
YBR012W-B,30.0,5.182469714699812
YER189W,16.0,5.182676020057729
CRD1,2.0,5.182825502504652
GRR1,72.0,5.183137971174655
YLR161W,59.0,5.1837375060429745
YLR156W,59.0,5.1837375060429745
YLR159W,59.0,5.1837375060429745
STE14,6.0,5.184154449594769
PIC2,3.0,5.184224817909968
YLR407W,44.0,5.1842902693638235
YIP5,4.0,5.185078872425029
SFP1,31.0,5.185612481057378
PRD1,57.0,5.187142367262144
RPN2,8.0,5.187262754594908
RPS0B,40.0,5.187630980160862
YNL095C,40.0,5.188203438648128
STM1,71.0,5.188348913859147
ARG81,38.0,5.188403992176327
DSL1,69.0,5.188803819052912
BMH1,66.0,5.1889295816809184
SAY1,25.0,5.1892628214325205
YML002W,66.0,5.189848611450964
HCS1,67.0,5.1900723167083465
EMC3,26.0,5.190393936926243
RTP1,38.0,5.1904068592479575
PIN4,45.0,5.190589024813726
YJL047C-A,28.0,5.1906574962880585
UTP15,37.0,5.191032970469222
RPS19A,66.0,5.191344954965432
YJL055W,70.0,5.191463917984857
KRR1,39.0,5.19160531201744
CCH1,46.0,5.191761963782381
YGL076C,43.0,5.192252272693462
ECM32,58.0,5.192737294884508
DAL3,4.0,5.192797744721686
VBA4,20.0,5.194095019637777
YBR301W,35.0,5.194231735456715
TPS3,7.0,5.19454275626496
YHR130C,0.0,5.195394486242736
YGL140C,0.0,5.195549241356708
MDM38,48.0,5.196229944407398
VPS74,70.0,5.196321923369808
DIP2,39.0,5.197105693875681
NOP10,50.0,5.197783906396849
BUD5,65.0,5.197893848951755
SPT15,34.0,5.198334728319463
YBL111C,18.0,5.198952743391646
HRP1,20.0,5.199031289028926
TRI1,67.0,5.199662242225219
RPL10,15.0,5.200259904772718
RMD9,62.0,5.20080243359906
ATG2,6.0,5.201475154018905
NRG1,56.0,5.201588771178071
KAR2,22.0,5.201641920776887
PDR8,20.0,5.202043413471571
YEL049W,20.0,5.202406973513455
YHR141C,12.0,5.202452084326769
YFL042C,5.0,5.20263954233679
NOP53,62.0,5.202790343117727
MHP1,70.0,5.203138265092372
FRE8,50.0,5.203188519041595
MTD1,34.0,5.204175676183264
NUT2,20.0,5.2045418915991295
ARC18,7.0,5.204818382184286
SAM35,56.0,5.205267026131773
HSP78,8.0,5.205395761308184
YMR182W-A,10.0,5.205567465210708
PRP31,65.0,5.205708856819045
PRP40,69.0,5.205916066767404
ATG23,6.0,5.206052007218115
NOP58,40.0,5.206103536228138
GLR1,21.0,5.206844934247712
SPT6,65.0,5.207447880566349
VTC4,62.0,5.208564694857994
YIR018C-A,36.0,5.208802746702855
CCT6,27.0,5.208929778909134
RPT5,8.0,5.209282383050497
MSL5,68.0,5.2093186677087715
DAK1,15.0,5.209384865362645
MAK10,44.0,5.209555930114728
HEM4,12.0,5.209637666815215
YLR422W,11.0,5.210657117399001
YLR253W,49.0,5.2116787681061165
RSM23,64.0,5.212046979553421
CHO1,3.0,5.213519893762196
YDR090C,5.0,5.214370466965442
SNF8,70.0,5.215481103486684
MTH1,70.0,5.215575764597032
URB1,40.0,5.215662686593487
RUB1,5.0,5.216164203768985
TRM82,28.0,5.2174081939295345
HOS4,72.0,5.218054613754332
AVO2,10.0,5.218087567861672
CYC7,2.0,5.218120538392762
CST9,61.0,5.218661493680916
RNY1,3.0,5.218704838857912
YMR130W,49.0,5.219467940033389
RPS24A /// RPS24B,34.0,5.2196970330551045
HPT1,28.0,5.220396503939832
MIR1,71.0,5.220762386952662
NOP8,56.0,5.220948648392525
EXO84,56.0,5.221200383241041
IKI1,44.0,5.22170545785037
BOR1,15.0,5.221847679580244
SAD1,12.0,5.222002364850254
MLH2,41.0,5.2221535251201825
SEC23,37.0,5.222871668009103
HSH155,24.0,5.2229256707074105
ENP1,44.0,5.223527826010351
PET8,67.0,5.223679800181035
SEE1,42.0,5.223917356115575
RPS19B,8.0,5.225368536518271
BUD31,28.0,5.225458273321571
THP1,39.0,5.226431776312718
SWD3,35.0,5.226560688067201
KAR1,7.0,5.226682454289799
RPS5,38.0,5.227097365002724
CDC39,25.0,5.227842628240447
RGD2,5.0,5.228135517935574
ATG33,7.0,5.228439699602347
SSY1,5.0,5.22867970728301
MOS1,18.0,5.228702645136161
AAC1,50.0,5.228895614263183
SHC1,24.0,5.2295523113545945
AUA1,15.0,5.22992290697428
RPL22A,42.0,5.229978930169689
DIM1,43.0,5.230905378572339
RPS26B,64.0,5.231555017275056
YDL085C-A,69.0,5.231639735341967
YOR111W,38.0,5.231673004970325
ARG82,2.0,5.231891687115659
MRPS16,5.0,5.23224896524557
ASP1,41.0,5.232595684090434
MRP4,43.0,5.232776567987491
NIP100,38.0,5.232876086926017
ARO2,23.0,5.233045721808578
FBP26,0.0,5.2334551195140495
RPP2B,44.0,5.233540300121478
OPI3,11.0,5.233753934943871
SYP1,2.0,5.234350856360262
POR2,11.0,5.234957266542555
YMR122C,2.0,5.235273254160303
SRP68,50.0,5.235546959376442
RPS18A /// RPS18B,57.0,5.2359059591978
MUK1,67.0,5.235969532141043
SRP101,58.0,5.23606884320919
LSM8,9.0,5.236367531592856
NIP1,31.0,5.23646549245673
HYP2,20.0,5.236923903800825
RAD7,72.0,5.237001996034673
RTT10,39.0,5.237406294449726
RPL36A,9.0,5.237565247932828
OAF1,4.0,5.237665385010566
RBS1,59.0,5.239075715269121
EAF5,1.0,5.239311110536931
TAF10,24.0,5.239374057286201
HTS1,24.0,5.2396875188657965
RTS2,47.0,5.239695564467681
SBE22,72.0,5.23970759253844
KGD1,71.0,5.240041720358627
DBP5,45.0,5.240156545289772
DBP9,40.0,5.240369972371216
TRM7,40.0,5.240430448681769
ALR2,4.0,5.24068495507253
PRS2,49.0,5.2408526422675275
NSG1,32.0,5.240959619490021
MRH4,48.0,5.241174097091079
YCL001W-A,56.0,5.242202001266635
YAK1,2.0,5.242900621297771
NSA2,47.0,5.242900802994124
BCH1,15.0,5.2430109831030585
VHT1,8.0,5.243662124503778
LYP1,13.0,5.2439116592820945
MDJ2,4.0,5.24401979664674
CNA1,17.0,5.244118091807242
RPS20,58.0,5.244539341853475
MTC3,4.0,5.244822016691443
IFM1,49.0,5.244847325782687
YDR246W-A,49.0,5.245111076872194
YCK2,47.0,5.245529813108304
YDR186C,21.0,5.245600457767472
SEC28,25.0,5.246452511488435
SSB2,42.0,5.246597659585539
RPL31B,27.0,5.247087288911029
PIB1,57.0,5.247446958027515
ASR1,73.0,5.247608410925431
RRP45,45.0,5.248374081137124
DCR2,9.0,5.248387771556233
RPL9B,26.0,5.248470525248508
BSD2,2.0,5.248702608312528
RIX1,42.0,5.248852805340061
YBR056W,5.0,5.248964090985531
YMR209C,34.0,5.2494512493295105
BIL1,28.0,5.249483243749688
ICY1,13.0,5.250263030118174
DPH1,42.0,5.25053707091075
TAT2,34.0,5.250855589459869
YKR059W,37.0,5.251564734601626
RSA3,20.0,5.251812469807403
TRM732,42.0,5.251875213737394
APJ1,15.0,5.251949886112325
YOX1,26.0,5.252042638568538
UTP18,40.0,5.252064582696514
TIP20,53.0,5.253629692412173
COX17,67.0,5.253685965063696
ADE3,26.0,5.253977739421731
POP3,33.0,5.254258343622595
PRP8,60.0,5.25473253532132
MDM36,5.0,5.254836351378036
YPR053C,60.0,5.255190768289276
ATE1,6.0,5.256402187763512
TCO89,69.0,5.256567501625832
AAD10,16.0,5.257098002299695
YML6,73.0,5.257580287882142
FAR3,7.0,5.257740952175496
RPS17B,12.0,5.257923310598972
IOC3,36.0,5.258200799604445
YGR027W-B,28.0,5.2583787252381455
PDA1,6.0,5.259074556971995
IRT1,63.0,5.260017030837902
CLB6,23.0,5.260501736047519
RPS1A,6.0,5.261314843827785
ADD66,5.0,5.261986808323209
RPN9,7.0,5.262301499027851
BUL2,38.0,5.262476714524484
OAF3,36.0,5.262989203801508
BFR2,33.0,5.263092123814678
REC114,27.0,5.263136977741415
FMP32,10.0,5.264016800958373
HEM1,38.0,5.264221961443661
CLF1,53.0,5.264562689857787
UBX5,2.0,5.264956888484888
HAL9,4.0,5.2650130021344514
NSP1,45.0,5.265142239530249
SLM1,66.0,5.265236045608364
MRPL6,4.0,5.2654523613954645
TDA3,9.0,5.265564846486999
ATG14,56.0,5.265666471538514
SSA3,14.0,5.265731107024057
GPI1,57.0,5.266468391327891
IRC22,20.0,5.266474742867746
snR72,36.0,5.266951536543367
GAL11,54.0,5.267108338079629
ROK1,34.0,5.267125458280005
UTP10,39.0,5.2679787770684605
PET111,62.0,5.268261268177634
YER053C-A,61.0,5.268325867291033
PEX5,3.0,5.2683312601545
HDA1,69.0,5.268351750518762
RPL16A,41.0,5.2686217031485825
MRPL33,72.0,5.268651201105004
SPT8,71.0,5.268825821500808
UBC12,15.0,5.269054599268391
TAP42,13.0,5.269600987982186
SER33,42.0,5.269606122619995
YGR035W-A,19.0,5.269669344548812
OPI10,3.0,5.270002941654282
RLP24,50.0,5.27079831200975
CCT7,33.0,5.270885492140871
AIM25,21.0,5.271221912128406
WWM1,22.0,5.2714119417170355
RRP15,9.0,5.271446533613578
snR70,0.0,5.271934623641113
PAC2,2.0,5.271935970092862
CAX4,2.0,5.272090966727582
GPM1,3.0,5.273340902655491
YCR001W,69.0,5.27353798338162
YDR379C-A,10.0,5.273566407720431
NUP49,68.0,5.273793110528074
SNU114,70.0,5.274039536654072
PUS9,3.0,5.274234959883198
PEX12,6.0,5.27425571373173
SSN2,63.0,5.274942194879283
ARC15,2.0,5.27515636697273
VPS17,12.0,5.275387387542675
YPR010C-A,5.0,5.275974624876185
YBR285W,13.0,5.276035240186516
BUD22,5.0,5.2761709430640895
MUP3,35.0,5.276311650326523
GTB1,47.0,5.276348132107182
SKI3,36.0,5.276360890990458
YPR170W-B,1.0,5.276550322732764
GPI19,20.0,5.277388831133966
YAR071W,69.0,5.277789822455101
BUD16,30.0,5.27795889795301
GYP1,49.0,5.278022347695074
ADH1,65.0,5.2792613786263995
ADE8,45.0,5.279730840707741
KTI11,37.0,5.280197068643683
NOC3,40.0,5.280356303076159
PRP2,47.0,5.280520238321076
CEG1,43.0,5.280648037823072
DLD3,20.0,5.280815714251155
TUS1,38.0,5.28095203436788
RPB5,3.0,5.281019245871313
YBL086C,20.0,5.281698884711999
GAD1,4.0,5.282674513932143
DBP2,44.0,5.283654484245768
SIT4,25.0,5.2836915045721025
PHO80,5.0,5.283858537356545
VMA9,40.0,5.2839303253013306
YPL090C,7.0,5.284344924923093
AFG1,2.0,5.284851299018097
STB6,66.0,5.285313287224917
SEF1,64.0,5.286192646457618
APC2,67.0,5.28874321597138
RPL37B,30.0,5.289648116319014
SRP14,73.0,5.290081283272842
YML096W,33.0,5.2904460134128355
TRM3,41.0,5.290971312727365
TDA5,15.0,5.291168566855344
PUF4,52.0,5.291360905968098
IES5,69.0,5.291956211621647
MBR1,0.0,5.292558065643765
snR38,51.0,5.292645215538682
JJJ1,48.0,5.293027769168691
TOM5,38.0,5.293262086282845
YBR090C,41.0,5.294167809739763
HUL4,2.0,5.294180824810105
TRM13,53.0,5.294214964208257
YHR056C,48.0,5.294425343413581
THI7,47.0,5.29544718135009
HSK3,37.0,5.29545028625589
ENT4,66.0,5.295673151639596
COA4,73.0,5.296652032659003
YHR211W,23.0,5.296925002166681
YNL122C,73.0,5.29705061303251
VTS1,32.0,5.297235325853386
TRR2,10.0,5.297556274016831
DUG1,5.0,5.29839811356078
AZF1,1.0,5.298816599212015
YLR227W-B,11.0,5.299177271572809
BCD1,65.0,5.299587711662698
PEX2,1.0,5.300181998991974
PAU17,19.0,5.3004999342564405
EMC5,59.0,5.300800415595267
HRK1,2.0,5.300908602149433
ATG4,2.0,5.301001775071129
VMA11,9.0,5.301005404448182
YOL047C,15.0,5.301516581412045
YER181C,1.0,5.301847578602384
UMP1,8.0,5.302162471406857
YGR168C,59.0,5.3023247840108185
OST6,38.0,5.302967766398349
CHZ1,71.0,5.302979398237087
YMR007W,11.0,5.303338376860763
SUV3,45.0,5.304021141316886
PEX1,6.0,5.304053391583204
YPP1,39.0,5.304058964549552
FYV8,46.0,5.304373105825217
GUS1,18.0,5.304437247333476
REH1,7.0,5.304876390881382
TOM7,36.0,5.304923604805315
PRP18,5.0,5.305710901111515
HSM3,73.0,5.3065285533862445
RUP1,4.0,5.307160949438151
TIM13,19.0,5.307901800927235
YER190C-B,13.0,5.308627914580296
YET3,5.0,5.3089358813651
ENP2,44.0,5.309590752545175
PHR1,2.0,5.309774739932448
NGG1,51.0,5.3098440657501715
REG1,63.0,5.309955858872788
NMA2,37.0,5.309981206894985
CRZ1,56.0,5.31006326652359
YJR079W,21.0,5.31009513692126
SKI6,41.0,5.311062344239283
TAF6,45.0,5.311427318130673
PBS2,17.0,5.312773134411733
RPG1,38.0,5.313290850333448
GAL80,27.0,5.313657553303935
TVP23,63.0,5.314375860460852
YLR352W,7.0,5.314737510080467
RAX1,9.0,5.31535981206888
SPT4,2.0,5.315694523705323
YDR274C,62.0,5.315793383436489
MTF1,36.0,5.316008514245084
RKM5,23.0,5.316147659917928
HPA2,4.0,5.316174535124211
ESS1,69.0,5.316710886149001
YHL044W,18.0,5.3170500047871165
VPS1,38.0,5.317144371887207
TRS31,57.0,5.317401761250259
UBP10,36.0,5.317411120851525
PDR15,69.0,5.317782620044937
YLR001C,2.0,5.31820518487241
FRE5,61.0,5.31904692155807
FCY22,29.0,5.319561475038172
BUD21,2.0,5.320053960538731
RRP42,13.0,5.321156764543791
RAD50,66.0,5.3214469939679665
ZRT3,64.0,5.321485407767952
MFA2,4.0,5.321648642917047
FYV7,43.0,5.321730301143036
OST2,35.0,5.322280139441355
TYS1,35.0,5.322500324457327
YDR157W,6.0,5.323063769222825
CWC2,59.0,5.323069980829874
ATP23,67.0,5.3237365863838395
STE5,7.0,5.324260942044964
PEX19,21.0,5.325454041853779
KEX1,50.0,5.325585413854521
SPS2,13.0,5.3262266175522175
MED1,56.0,5.326862967050085
ATG3,7.0,5.327227456164401
BZZ1,65.0,5.3273869050300595
SNA3,4.0,5.327406009195453
REC107,44.0,5.327442622494762
SMD3,70.0,5.327690701328602
YFR016C,18.0,5.328220258737687
YNL054W-B,19.0,5.328330014713494
EDS1,16.0,5.328580226411184
NHP6B,55.0,5.329694018526664
ROY1,3.0,5.329896730707539
LYS5,14.0,5.329920951914371
NHP2,31.0,5.33032616877043
SRL2,51.0,5.330714637489534
TAF12,15.0,5.3307186842896055
YLR358C,38.0,5.330840722978435
RUF20,0.0,5.331252073513215
CDC50,35.0,5.331566264786023
ALT2,14.0,5.331571088976243
PUS4,40.0,5.331802806917199
RPL9A,67.0,5.331901509477422
IPI3,34.0,5.3341622250029515
MNT3,69.0,5.334358743035226
YGR146C-A,65.0,5.334491173373007
AIM13,3.0,5.334603538454852
YDR029W,51.0,5.334971219268538
SEC3,25.0,5.334990007189281
SPT10,41.0,5.336063295190498
SAH1,73.0,5.336275063281533
UFO1,73.0,5.33643572320775
ARN2,18.0,5.336942972765903
HMT1,43.0,5.33739712904639
YJL068C,15.0,5.3379917967074615
PDR10,21.0,5.338827039534137
KOG1,54.0,5.339299431296839
COX9,2.0,5.339551171973857
ATP11,4.0,5.340050049421231
SMX3,17.0,5.340082927617959
VAS1,34.0,5.340667435074244
KAP123,45.0,5.341563960712761
YMR143W,45.0,5.3417707820340565
THS1,41.0,5.34187144829783
DED1,32.0,5.3421420896553755
ERJ5,28.0,5.3423182321900695
PIG2,9.0,5.34245543875737
DOC1,35.0,5.34280949567698
PRP28,56.0,5.343090585065201
SAP190,68.0,5.343922135505698
SSF1,38.0,5.34420740191364
RPS14A,65.0,5.344710234518222
MRPL19,1.0,5.344900139143151
UTH1,3.0,5.345389696691211
RBG1,30.0,5.3460864500460215
DIA4,2.0,5.346303650682019
COX13,7.0,5.346734302895385
YGR122W,65.0,5.347080787529544
NPC2,1.0,5.347431874716838
SOM1,17.0,5.347446058909139
SRB2,34.0,5.348036045550046
GLK1,1.0,5.3491270963054385
CSG2,70.0,5.349355460202702
COQ6,8.0,5.3504058215053885
YOL057W,66.0,5.351427859660452
RNA14,3.0,5.351491745787889
CDC24,60.0,5.351655685649999
RPC37,2.0,5.3519184724528
VFA1,21.0,5.3523180869279425
IRC7,25.0,5.35248480516739
SEG2,61.0,5.352924400493725
QNS1,8.0,5.353380355012559
MIM2,32.0,5.353409326848431
MRPL15,68.0,5.353713166920553
DAP2,8.0,5.353843540181753
MRPL28,70.0,5.353849654362841
YEL073C,6.0,5.35398818802292
YSF3,32.0,5.355676144629275
RPO21,30.0,5.356115260894997
RPL8B,42.0,5.356127940351244
UIP4,3.0,5.356258484388922
YPR196W,11.0,5.357081957569526
TIF6,3.0,5.357806925109721
ATP18,62.0,5.358213786364047
SHU2,16.0,5.359519908508406
GRX1,9.0,5.359797493698133
RPS22B,19.0,5.3599905154247
SUL2,38.0,5.360072817110592
RPL6A,43.0,5.360750833494077
RIB2,28.0,5.360953585277764
UTP4,47.0,5.361233406503852
GCD1,24.0,5.361640922693959
YMR105W-A,58.0,5.362357020095172
VPS60,1.0,5.362671177750693
MES1,29.0,5.363197673824799
HMLALPHA2,73.0,5.363501706511729
YCR039C,73.0,5.363501706511729
LSM3,67.0,5.363974624235404
YNL155W,73.0,5.364211663467687
GPB2,1.0,5.364300758815674
STE11,5.0,5.364763239213432
GIM4,32.0,5.365242635242567
NPR1,11.0,5.366000114746713
snR7-L,23.0,5.36658479898552
CAP2,4.0,5.3672289058619205
TEP1,20.0,5.3673261390769165
RPL38,1.0,5.367424038156801
RML2,9.0,5.367781616779391
LDB16,59.0,5.367975424900857
YCL012C,6.0,5.368002782120697
YDR461C-A,3.0,5.368680373397529
MUD2,26.0,5.3688579105253496
CTK3,73.0,5.369669003201072
PTH1,15.0,5.369794951318741
CDC123,34.0,5.369881384519188
DSK2,12.0,5.370034940831195
YOR133W,12.0,5.370497869331638
BUD14,23.0,5.371061665850536
NUP133,47.0,5.371454592991653
MRPL50,63.0,5.371873870014487
RTT102,22.0,5.372083882477122
PRP16,58.0,5.372330001079041
GPR1,20.0,5.372392358836861
OTU1,7.0,5.372489961987135
CTH1,6.0,5.372852493679817
snR40,32.0,5.3729006818824905
DAP1,3.0,5.37314508700405
BPT1,10.0,5.373332553246517
MRT4,45.0,5.373468170396268
YDL133C-A,54.0,5.373884173242324
BIG1,31.0,5.374660883610686
ESL2,62.0,5.374752028217227
ICT1,60.0,5.374863729071023
TCB2,37.0,5.374932062367493
MDL2,3.0,5.375541463034923
VAC7,63.0,5.376486648420703
YCR095W-A,26.0,5.376494287063495
TMA19,63.0,5.377263411841368
UBA1,3.0,5.377562936794071
YNR034W-A,8.0,5.377949975545337
UTP22,35.0,5.377977124959285
DOA1,8.0,5.378489726520837
YMR074C,14.0,5.378530724754627
YKR011C,64.0,5.378551329001785
SWS2,72.0,5.379366631328398
SUI3,58.0,5.379695571054185
YLL017W,15.0,5.380614462731971
ARH1,6.0,5.3806660741513666
MMS1,54.0,5.38086228645574
CCT3,37.0,5.381327842115446
PWP2,34.0,5.381341769039467
PEX7,9.0,5.381712007299322
PUB1,53.0,5.381916682997494
LSP1,3.0,5.382016317839848
FTR1,51.0,5.382349156741562
UBX3,1.0,5.383280680554375
YPR1,10.0,5.383585193968076
PRO2,16.0,5.383663351563614
SSL2,11.0,5.383789025568434
AFG2,38.0,5.383924213131155
AIM26,0.0,5.383968900289872
YPR127W,67.0,5.384159228134262
POA1,11.0,5.385602642410841
ATG7,70.0,5.38571630400961
RRD1,3.0,5.385727876413991
AGE2,3.0,5.386034262948535
MRP7,1.0,5.3865074528883286
GEM1,29.0,5.387140204556799
ARB1,28.0,5.387652036675881
RRP3,55.0,5.3883990529705965
MRF1,31.0,5.388519835653365
SPR1,18.0,5.388549411025707
GPX1,2.0,5.388797526466984
YNL140C,61.0,5.388886603423289
YPR153W,50.0,5.38931659875085
ALY2,4.0,5.389370325878754
MRPS17,66.0,5.389430770696252
YBR196C-A,61.0,5.390887907768577
COS10,15.0,5.390991207827181
SNQ2,68.0,5.391140322117195
YCR087C-A,68.0,5.391455923276146
MRP13,57.0,5.391735021785871
SLG1,21.0,5.3918202763500185
PPM1,6.0,5.392499048896638
ELP2,41.0,5.392614765721507
NUP85,42.0,5.392773473468327
OM45,5.0,5.3928371221195475
HAP3,35.0,5.393706333410514
YOL120C,32.0,5.39411281122798
SUA7,68.0,5.394128521412902
FSH1,18.0,5.394503531200451
NOP19,25.0,5.394717319270871
YIL002W-A,8.0,5.395027421830933
GSP1,40.0,5.3967628386146576
APL2,1.0,5.396898453380147
YOR034C-A,2.0,5.397465804214697
NAR1,16.0,5.397535292820908
ATX1,73.0,5.397648487409875
POP2,11.0,5.3978044105188205
LIP1,38.0,5.398646191168492
FPK1,71.0,5.398990193191784
MRS3,18.0,5.399505927679826
DPB4,49.0,5.399513505256071
GPH1,8.0,5.399560652466901
FRT1,58.0,5.401948657195614
EGD2,69.0,5.401955409008047
URB2,41.0,5.401987390066469
ALO1,13.0,5.403789438047396
RSC8,51.0,5.405091182938218
YHL012W,25.0,5.4051654430035505
SRD1,14.0,5.406096677958779
DBP3,45.0,5.406103186554944
FUN12,35.0,5.406576419660338
CPR4,52.0,5.406623411834736
GIP4,67.0,5.406628290194787
YOR292C,8.0,5.406817210042984
NCS2,41.0,5.407216168058302
YOS1,50.0,5.4073958277388146
YHL015W-A,44.0,5.407546699367592
RPS17A,4.0,5.408066249738201
MDM34,4.0,5.408188288992626
SPO14,68.0,5.408396260438891
MRP17,63.0,5.409063267015515
CIT1,18.0,5.409091161369257
PSP1,3.0,5.40988395376213
RPL21B,65.0,5.410119295413143
YTM1,39.0,5.410175580411326
SSF2,41.0,5.410541905838475
JHD2,22.0,5.410856696147435
OXR1,4.0,5.410980524738643
YIL096C,37.0,5.411015248986121
EHD3,41.0,5.411300060713733
MRS2,39.0,5.411651209891646
APT1,51.0,5.412097212668092
RPL2A /// RPL2B,32.0,5.412295703327289
SMI1,40.0,5.412741208693996
SXM1,35.0,5.413117199827417
SAK1,45.0,5.413756090011472
snR77,62.0,5.41404807423907
HLR1,20.0,5.414122539892889
RPS25A,2.0,5.414445817885135
COX5B,11.0,5.414723369611989
YCR050C,51.0,5.415166497632511
EDC1,65.0,5.416233536889921
TMN2,65.0,5.416350659316572
SHG1,5.0,5.416532614089409
SSZ1,38.0,5.4167663735122495
VPS73,73.0,5.416981211654477
GCN3,21.0,5.417698262228242
YND1,38.0,5.417928319619008
YIL152W,39.0,5.417944563928213
GSF2,73.0,5.418733907841725
USO1,34.0,5.41924314576933
MET6,45.0,5.419635666184086
CDC36,64.0,5.420401575527046
ESC1,5.0,5.420412325362624
YCR022C,1.0,5.420460489601144
TOM22,16.0,5.4208170509960265
YHR022C-A,71.0,5.420962426043532
GSY1,71.0,5.421077515217276
ALR1,11.0,5.421125051072835
GOR1,11.0,5.421285359388689
RRB1,39.0,5.4218535728596216
RPL34A,60.0,5.422211683791052
SEN1,33.0,5.422288808354832
SHU1,32.0,5.422291602947199
YGR093W,41.0,5.422414736493713
SSB1,35.0,5.422985253501173
SUP35,41.0,5.42483082739311
YMR315W-A,33.0,5.425329158482374
AAD3,18.0,5.426446131032258
BUD20,70.0,5.426908944091345
LSM6,15.0,5.42713848021968
EMI2,4.0,5.427207433471673
RME2,39.0,5.429718103503296
UPS3,16.0,5.430088190198812
MMF1,55.0,5.43019373506973
MSA2,20.0,5.430196190186758
TRE2,10.0,5.430336314241499
HUB1,41.0,5.430643036926114
OMA1,15.0,5.43225578970287
"DUR1,2",9.0,5.433734541977127
